id,name,vehicle_type,brand_id
9d828684-b774-417f-bae4-63ed1f45c22f,1500,1,209b6a94-5199-42f0-bc70-dad55aec2707
83f7d93f-20db-494a-bd1f-0e9427e43309,2300,1,209b6a94-5199-42f0-bc70-dad55aec2707
c2f7c983-3706-4596-acfd-d069eb482df0,238,1,209b6a94-5199-42f0-bc70-dad55aec2707
d47cae07-001f-441b-a8b8-1f76d987de36,500,1,209b6a94-5199-42f0-bc70-dad55aec2707
aedc457b-08fa-4e4d-85e3-99f370c07af8,500L,1,209b6a94-5199-42f0-bc70-dad55aec2707
fd3cb4d6-0945-41e3-84eb-caf81448224c,500X,1,209b6a94-5199-42f0-bc70-dad55aec2707
bae5c6a1-8cad-4f9c-8fe2-e0118211e206,508,1,209b6a94-5199-42f0-bc70-dad55aec2707
d4a50419-0c6c-477e-bf14-765d421ecf25,600,1,209b6a94-5199-42f0-bc70-dad55aec2707
04eef8c5-c8de-485b-9da9-f7031282548f,600e,1,209b6a94-5199-42f0-bc70-dad55aec2707
6d8c8cc9-f795-4a9e-8f32-e92c1856740d,850,1,209b6a94-5199-42f0-bc70-dad55aec2707
ec8bf74f-7e4c-4c0f-9426-f0c469699921,900T,1,209b6a94-5199-42f0-bc70-dad55aec2707
681221c1-9c4a-4b94-8e2e-26167cb12a88,Albea,1,209b6a94-5199-42f0-bc70-dad55aec2707
66178a06-372e-4b85-80fd-a8ca45639876,Argenta,1,209b6a94-5199-42f0-bc70-dad55aec2707
24bb83e7-5b22-49c1-8b49-e3065ca6f473,Barchetta,1,209b6a94-5199-42f0-bc70-dad55aec2707
979234a3-9c07-4195-9856-2b0502010acd,Brava,1,209b6a94-5199-42f0-bc70-dad55aec2707
b7173a24-ef89-4a6f-a496-f5c16101b4b9,Bravo,1,209b6a94-5199-42f0-bc70-dad55aec2707
697b8673-c285-4000-9de6-090a541b1061,Cinquecento,1,209b6a94-5199-42f0-bc70-dad55aec2707
e1e8d1dc-1b1b-4d26-8ea5-7e35a85da4c5,Coupe,1,209b6a94-5199-42f0-bc70-dad55aec2707
8861a367-6241-48ff-8504-14ac7416cbdd,Croma,1,209b6a94-5199-42f0-bc70-dad55aec2707
ef70199f-a822-4b31-9c48-5601c382d0fb,Doblo,1,209b6a94-5199-42f0-bc70-dad55aec2707
9135416b-05ce-4dbc-982f-d43fb33d9dc3,Duna,1,209b6a94-5199-42f0-bc70-dad55aec2707
9eb6e503-7483-452a-8ac8-4afc3fad21ec,Egea,1,209b6a94-5199-42f0-bc70-dad55aec2707
fe70e5fd-e694-4813-8a32-9244e6a4253b,Fiorino,1,209b6a94-5199-42f0-bc70-dad55aec2707
789f5e41-208b-4a3d-9c00-98a48dc8bb98,Freemont,1,209b6a94-5199-42f0-bc70-dad55aec2707
99ae7b05-6e1f-44be-8a97-629133ad460e,Fullback,1,209b6a94-5199-42f0-bc70-dad55aec2707
85ae75fb-2b1e-443d-8e9d-42b74852dd08,Grande Panda,1,209b6a94-5199-42f0-bc70-dad55aec2707
209091cb-c2b1-4b3b-8e41-99f33a8bffdd,Idea,1,209b6a94-5199-42f0-bc70-dad55aec2707
82a2b842-2a87-4acd-aeb9-39c94d9a4cb2,Linea,1,209b6a94-5199-42f0-bc70-dad55aec2707
6761c599-ce6b-40e8-96cc-8d4bb7d434e3,Marea,1,209b6a94-5199-42f0-bc70-dad55aec2707
fcbd3d27-7dfe-47fb-93e6-df3363e2f3af,Multipla,1,209b6a94-5199-42f0-bc70-dad55aec2707
5e01b798-4a5b-4ec8-b507-6a0e1a855fe6,Palio,1,209b6a94-5199-42f0-bc70-dad55aec2707
41688047-4061-4a21-95f6-7fa2e7dbd24e,Panda,1,209b6a94-5199-42f0-bc70-dad55aec2707
37cfc2b6-9d03-4825-9944-cbaaa692cc0d,Punto,1,209b6a94-5199-42f0-bc70-dad55aec2707
f5beca4d-ff8b-46ab-bc30-94986a340a1f,Qubo,1,209b6a94-5199-42f0-bc70-dad55aec2707
526c9c88-8b01-4511-b58e-b382add5eb84,Regata,1,209b6a94-5199-42f0-bc70-dad55aec2707
6268bb48-314b-46c9-aedc-cdb698ec2d01,Ritmo,1,209b6a94-5199-42f0-bc70-dad55aec2707
c8e06e69-1d4d-4736-8e9e-133f20b979ba,Scudo,1,209b6a94-5199-42f0-bc70-dad55aec2707
1ef4f960-59fd-4c91-a06d-daf45c3ae472,Sedici,1,209b6a94-5199-42f0-bc70-dad55aec2707
8d55ea92-7ccf-4dea-b083-a1a986b7b13b,Seicento,1,209b6a94-5199-42f0-bc70-dad55aec2707
2543bdb2-936a-4f2e-bdbc-f4e89c6051a7,Siena,1,209b6a94-5199-42f0-bc70-dad55aec2707
dffae7a6-9a7b-4a49-b40c-103fb03a2b56,Stilo,1,209b6a94-5199-42f0-bc70-dad55aec2707
161c7a31-b4f4-43fb-88a9-c6ce646622d3,Strada,1,209b6a94-5199-42f0-bc70-dad55aec2707
ac64842e-999e-4ec9-8f97-94d3cc2809ee,Tempra,1,209b6a94-5199-42f0-bc70-dad55aec2707
e8fce2f1-6f7f-44f6-a6b6-23962f00a7e3,Tipo,1,209b6a94-5199-42f0-bc70-dad55aec2707
104edeb0-e231-4ee2-9947-cce87944e87d,Topolino,1,209b6a94-5199-42f0-bc70-dad55aec2707
dc204cf1-5e7e-4333-b316-f4e5d3d3ec32,Ulysse,1,209b6a94-5199-42f0-bc70-dad55aec2707
729e0aa9-bb3b-4088-b5d6-89fcedeacbe2,Uno,1,209b6a94-5199-42f0-bc70-dad55aec2707
62e7f075-81cf-4d02-9f85-22cb81d8d61b,X 1/9,1,209b6a94-5199-42f0-bc70-dad55aec2707
aa9ab3b5-72cb-4207-bb59-4baa05359522,Karma,1,9891ab26-2014-4563-9f5e-2994c0322b0d
7d7c49fe-686a-484c-b9a3-2e65837618d3,Ocean,1,9891ab26-2014-4563-9f5e-2994c0322b0d
b921c930-ff81-4009-9431-77513c4f6fe3,F,1,248af77b-2fca-4623-b3ea-45a247dfb44b
4b616b54-589e-43c6-80c4-00b6dc4ea3b9,300,1,1f8e2f68-9fa0-4094-9656-369bd379e684
680bca7b-2929-4e67-b52a-f5c2c3c272e4,Aerostar,1,1f8e2f68-9fa0-4094-9656-369bd379e684
70a22986-5b7b-49b6-89d8-a1e219fdea5a,Anglia,1,1f8e2f68-9fa0-4094-9656-369bd379e684
96d8ade2-d76b-4950-b0cf-6123b1664c06,Aspire,1,1f8e2f68-9fa0-4094-9656-369bd379e684
af13ad5c-e0ae-438e-a002-a7157f0121fa,Bronco,1,1f8e2f68-9fa0-4094-9656-369bd379e684
ed5e64b5-18fa-4674-baf6-07fc64f61b07,Bronco-II,1,1f8e2f68-9fa0-4094-9656-369bd379e684
a54e0363-0ee9-4adc-81f2-b3a6644eab2a,Bronco Sport,1,1f8e2f68-9fa0-4094-9656-369bd379e684
2d33f1e6-1f87-4a30-9dc3-e640e195f7c1,B-MAX,1,1f8e2f68-9fa0-4094-9656-369bd379e684
39e52d17-f5c5-4ea1-b71c-e737d8bcdd64,Capri,1,1f8e2f68-9fa0-4094-9656-369bd379e684
8ed70ea6-c3cb-414c-a232-7008f374f395,Consul,1,1f8e2f68-9fa0-4094-9656-369bd379e684
ce0ae75b-0062-4a15-bb65-8065e92137ec,Contour,1,1f8e2f68-9fa0-4094-9656-369bd379e684
93626b4b-2858-420a-977d-df17681c8ee3,Cortina,1,1f8e2f68-9fa0-4094-9656-369bd379e684
ca390bef-5cd8-456c-9c29-00363c4be210,Cougar,1,1f8e2f68-9fa0-4094-9656-369bd379e684
5c3dd37c-f3c7-471f-8bf1-7055724a16c5,Country Squire,1,1f8e2f68-9fa0-4094-9656-369bd379e684
55823d79-9b32-41a2-9fcb-c225f2be0540,Crown Victoria,1,1f8e2f68-9fa0-4094-9656-369bd379e684
1b4a4590-8878-4581-ab34-9de35c0aad88,Custom,1,1f8e2f68-9fa0-4094-9656-369bd379e684
54612a61-5f1c-4872-95c6-498d93f35aca,C-MAX,1,1f8e2f68-9fa0-4094-9656-369bd379e684
b62cce31-857f-41a3-b04d-3dcd5b653bc4,Econoline,1,1f8e2f68-9fa0-4094-9656-369bd379e684
d4da8617-5d35-4569-9dc2-91a7b6a258e8,Econovan,1,1f8e2f68-9fa0-4094-9656-369bd379e684
dde2f519-69b2-4cdf-8c30-0b66a427e7f9,EcoSport,1,1f8e2f68-9fa0-4094-9656-369bd379e684
3fc7144f-1455-4c07-bff5-979cca875609,Edge,1,1f8e2f68-9fa0-4094-9656-369bd379e684
8a83fdac-a6a3-45a9-98da-ae490a0d53a6,Equator,1,1f8e2f68-9fa0-4094-9656-369bd379e684
9ef8dc14-1727-474f-9c00-15240235fc2c,Equator Sport,1,1f8e2f68-9fa0-4094-9656-369bd379e684
afe9f206-96b9-48b3-a8da-14f88401ca14,Escape,1,1f8e2f68-9fa0-4094-9656-369bd379e684
473f9e10-0676-4773-9a7d-df327a71e738,Escort,1,1f8e2f68-9fa0-4094-9656-369bd379e684
ed7dc4fb-0ee2-4913-ae44-6aaf65bbfaed,Escort (North America),1,1f8e2f68-9fa0-4094-9656-369bd379e684
7633ff89-c8c3-4609-9cc3-dcaf659e1a91,Everest,1,1f8e2f68-9fa0-4094-9656-369bd379e684
2afcb443-70b1-4adc-a8ad-c090d0b007a4,Evos,1,1f8e2f68-9fa0-4094-9656-369bd379e684
c51fc1b7-eacc-4498-abf0-e60f3f026d96,Excursion,1,1f8e2f68-9fa0-4094-9656-369bd379e684
6b21f383-fdc0-4e10-ab34-6f8eaeee789c,Expedition,1,1f8e2f68-9fa0-4094-9656-369bd379e684
063872b4-5eb0-4cd0-b62b-7a40c504f32f,Explorer,1,1f8e2f68-9fa0-4094-9656-369bd379e684
fccc39bc-4ecb-4f8d-8eb2-c1907e1c5386,Explorer EV,1,1f8e2f68-9fa0-4094-9656-369bd379e684
ed7281e7-a5a1-4233-815b-a11bcb5e35d9,Explorer Sport Trac,1,1f8e2f68-9fa0-4094-9656-369bd379e684
1c3048c3-b9eb-4b20-bdbc-0e8e9e702453,Fairlane,1,1f8e2f68-9fa0-4094-9656-369bd379e684
80e9bc00-9784-4f0d-bb26-050856831f00,Fairmont,1,1f8e2f68-9fa0-4094-9656-369bd379e684
927fee29-2ad0-4494-a047-68eb658aef91,Falcon,1,1f8e2f68-9fa0-4094-9656-369bd379e684
33f748ec-fddd-4ff6-abfa-ad9dc9d7c1c2,Festiva,1,1f8e2f68-9fa0-4094-9656-369bd379e684
0c3b73f1-ea1a-4e62-b898-b27b7f8a88a9,Fiesta,1,1f8e2f68-9fa0-4094-9656-369bd379e684
7b47d5b2-999c-40cf-a138-eb9724ad2a0d,Fiesta ST,1,1f8e2f68-9fa0-4094-9656-369bd379e684
1abc7cae-c174-49fa-90c0-bb025ffcc254,Figo,1,1f8e2f68-9fa0-4094-9656-369bd379e684
ebf6d7e0-d762-4e88-9170-24710e78f618,Five Hundred,1,1f8e2f68-9fa0-4094-9656-369bd379e684
da43845d-254d-4f0e-8a84-2c1dbca65438,Flex,1,1f8e2f68-9fa0-4094-9656-369bd379e684
ecb2bb0c-42b8-4ee8-a44f-f147baec7472,Focus,1,1f8e2f68-9fa0-4094-9656-369bd379e684
466ba932-21df-414b-8e73-7e598dff331d,Focus RS,1,1f8e2f68-9fa0-4094-9656-369bd379e684
5666dcda-97f1-4537-958f-a524767d64c7,Focus ST,1,1f8e2f68-9fa0-4094-9656-369bd379e684
6f8f89fb-59ac-42d8-b8c5-3451c4da671a,Freda,1,1f8e2f68-9fa0-4094-9656-369bd379e684
3ad6cb7b-8d94-42e0-a515-8cda1bc943f6,Freestar,1,1f8e2f68-9fa0-4094-9656-369bd379e684
e6c95320-05a0-4117-b093-0f8d29ba38be,Freestyle,1,1f8e2f68-9fa0-4094-9656-369bd379e684
68c8d9d2-3592-451b-98d3-fa158b084af8,Fusion,1,1f8e2f68-9fa0-4094-9656-369bd379e684
8fffc4dc-5aae-4392-9bf3-88e0ea67d046,Fusion (North America),1,1f8e2f68-9fa0-4094-9656-369bd379e684
d702cd2f-c96b-4b83-b278-f0d9acaccde1,F-100,1,1f8e2f68-9fa0-4094-9656-369bd379e684
ee06ab03-c669-4a5b-82a1-f16e6f8bab8b,F-150,1,1f8e2f68-9fa0-4094-9656-369bd379e684
3ed7ba54-9675-42b9-bb83-765d666d8e38,F-2,1,1f8e2f68-9fa0-4094-9656-369bd379e684
49c7e690-edf5-41b1-aaa5-5b5dfcd792bf,Galaxie,1,1f8e2f68-9fa0-4094-9656-369bd379e684
8df07468-dfb8-4933-8044-76200189562c,Galaxy,1,1f8e2f68-9fa0-4094-9656-369bd379e684
478a8fbc-84ad-487a-9824-fbf1a70feea5,GPA,1,1f8e2f68-9fa0-4094-9656-369bd379e684
eb551295-ed52-4a1a-aa45-1c157b615a2e,Granada,1,1f8e2f68-9fa0-4094-9656-369bd379e684
94de4616-56ab-4a77-92e3-6af52a77fcd3,Granada (North America),1,1f8e2f68-9fa0-4094-9656-369bd379e684
02da6266-168c-41c5-ba41-0e3360aa96c7,GT,1,1f8e2f68-9fa0-4094-9656-369bd379e684
96aab39e-22b9-44cb-a4b6-9d889c53b992,GT40,1,1f8e2f68-9fa0-4094-9656-369bd379e684
6c9c6038-350c-40f8-9a69-5d066a0b68ac,Ikon,1,1f8e2f68-9fa0-4094-9656-369bd379e684
113795af-de54-4ced-85fe-8b6a93c8725f,Ixion,1,1f8e2f68-9fa0-4094-9656-369bd379e684
f9d804ec-d580-441c-a2a4-50caaf5e261c,KA,1,1f8e2f68-9fa0-4094-9656-369bd379e684
bc043fcd-921f-4f9d-a9bc-1c06fec98a43,Kuga,1,1f8e2f68-9fa0-4094-9656-369bd379e684
26e91c85-7246-4197-91aa-44221f4dc687,Laser,1,1f8e2f68-9fa0-4094-9656-369bd379e684
c4e781b8-7c57-42f5-9123-7dfd8abbe464,LTD,1,1f8e2f68-9fa0-4094-9656-369bd379e684
3943d7fa-325a-4256-b089-34f40dfc9244,LTD Country Squire,1,1f8e2f68-9fa0-4094-9656-369bd379e684
ac9d84cd-78c5-4aba-b46d-3c034df66214,LTD Crown Victoria,1,1f8e2f68-9fa0-4094-9656-369bd379e684
bee42e6e-d65d-4fdb-bae8-17f36f6579be,M151,1,1f8e2f68-9fa0-4094-9656-369bd379e684
6c914a79-9dbf-4faa-8c73-42ebe42ea66e,Mainline,1,1f8e2f68-9fa0-4094-9656-369bd379e684
5230e16c-fbce-4163-bc1a-27360a3be545,Maverick,1,1f8e2f68-9fa0-4094-9656-369bd379e684
f983cbbf-2976-4a09-8d09-60fa903ceac3,Model A,1,1f8e2f68-9fa0-4094-9656-369bd379e684
8e7d1749-9fd1-4c5a-9f6e-faf7d728ade5,Model T,1,1f8e2f68-9fa0-4094-9656-369bd379e684
97a17b98-2808-4c9a-80bd-e3b449a6260a,Mondeo,1,1f8e2f68-9fa0-4094-9656-369bd379e684
4895dc80-bdc3-4779-974f-a1e2e1527213,Mondeo ST,1,1f8e2f68-9fa0-4094-9656-369bd379e684
64012032-ea0b-4253-9d5b-7d1ae722cd0d,Mustang,1,1f8e2f68-9fa0-4094-9656-369bd379e684
7b4af100-c54a-4c09-b591-5e3bc7ffaac6,Mustang Mach-E,1,1f8e2f68-9fa0-4094-9656-369bd379e684
53a3ec04-dbf4-4b5e-9994-c7feec737b49,Orion,1,1f8e2f68-9fa0-4094-9656-369bd379e684
4232b40b-1968-44fc-a3ca-8721886bbb1d,Probe,1,1f8e2f68-9fa0-4094-9656-369bd379e684
5a7a1f0e-879b-482e-b063-008fc6c299c5,Puma,1,1f8e2f68-9fa0-4094-9656-369bd379e684
ca569890-2801-4105-b7e3-6843fd028344,Puma ST,1,1f8e2f68-9fa0-4094-9656-369bd379e684
a6a6b88f-2ef8-4f03-93a9-65323e7ddcfe,Ranchero,1,1f8e2f68-9fa0-4094-9656-369bd379e684
cfa266aa-b7be-431d-8e99-8d965e39f66b,Ranger,1,1f8e2f68-9fa0-4094-9656-369bd379e684
93cafa9e-ccc2-4b16-979f-c3b00f36223c,Ranger (North America),1,1f8e2f68-9fa0-4094-9656-369bd379e684
ffe1f5ae-60aa-4939-8496-fad1cd5fdb13,Scorpio,1,1f8e2f68-9fa0-4094-9656-369bd379e684
8312d64d-099f-4223-9ae1-e524ca979f31,Sierra,1,1f8e2f68-9fa0-4094-9656-369bd379e684
2d47c954-a414-4a30-9181-44dd33d3bc78,Spectron,1,1f8e2f68-9fa0-4094-9656-369bd379e684
01c0dde0-96aa-47a7-95e9-c56678226adb,S-MAX,1,1f8e2f68-9fa0-4094-9656-369bd379e684
eea5d20d-9676-4b3b-aacc-6eca2af01fde,Taunus,1,1f8e2f68-9fa0-4094-9656-369bd379e684
1fd4e9da-1034-4216-a174-e4da5220b29d,Taurus,1,1f8e2f68-9fa0-4094-9656-369bd379e684
c1d6bc27-e7ef-4a28-81b8-1b449830ec9b,Taurus X,1,1f8e2f68-9fa0-4094-9656-369bd379e684
f5f819cb-108b-4e32-8010-944895fd9251,Telstar,1,1f8e2f68-9fa0-4094-9656-369bd379e684
eb49cdad-7342-4754-8bb7-f57faaa97931,Tempo,1,1f8e2f68-9fa0-4094-9656-369bd379e684
94536276-2160-498b-a7f1-10caa5b13c5f,Territory,1,1f8e2f68-9fa0-4094-9656-369bd379e684
482e4752-69dd-476c-96ab-d8bc8f57df5f,Thunderbird,1,1f8e2f68-9fa0-4094-9656-369bd379e684
b45646e7-e23a-4088-a8cf-8b34e1bc2806,Torino,1,1f8e2f68-9fa0-4094-9656-369bd379e684
b7fe19ba-5d03-471c-a421-9a9e30e35873,Tourneo Connect,1,1f8e2f68-9fa0-4094-9656-369bd379e684
1a202c3a-b363-4cb9-8f0e-0ef868e43afa,Tourneo Courier,1,1f8e2f68-9fa0-4094-9656-369bd379e684
72ab5aeb-834f-47a2-8e2d-a4cff1f6b6ec,Tourneo Custom,1,1f8e2f68-9fa0-4094-9656-369bd379e684
86969255-18d6-4a85-ae69-107e5cbde472,Transit,1,1f8e2f68-9fa0-4094-9656-369bd379e684
16f162ec-657c-4bdd-afb4-5f5de21034a8,Transit Connect,1,1f8e2f68-9fa0-4094-9656-369bd379e684
9a244f31-afa9-4040-a026-94dff4342546,Transit Custom,1,1f8e2f68-9fa0-4094-9656-369bd379e684
c4766845-4423-43ea-aab4-3b9f74c70ae3,V8,1,1f8e2f68-9fa0-4094-9656-369bd379e684
f0ebeef2-3e02-4b4f-883b-b5402ec8d0f7,Windstar,1,1f8e2f68-9fa0-4094-9656-369bd379e684
3220ecb7-2881-4990-9c5e-9c90ea83e9cd,Zephyr,1,1f8e2f68-9fa0-4094-9656-369bd379e684
4b217c6a-245d-434f-9186-fe59d46f492d,CM7,1,c768f64b-8207-46db-844e-ba664a738442
f540179f-14b4-4bdd-bd48-85862312710d,Friday,1,c768f64b-8207-46db-844e-ba664a738442
17998e59-761a-4c44-8228-a28dce9a959d,Lingzhi M5,1,c768f64b-8207-46db-844e-ba664a738442
1989b393-be04-40f5-bd3f-b8a433a7e3df,Lingzhi Plus,1,c768f64b-8207-46db-844e-ba664a738442
25cf2cfb-1f91-4d9c-a4a2-a2385fd58db3,M7,1,c768f64b-8207-46db-844e-ba664a738442
a89a1739-6a17-41a3-9374-8d99e20c9ae0,T5,1,c768f64b-8207-46db-844e-ba664a738442
6dd8c015-82f5-4cf3-87e0-fab62f5b2d2f,T5L,1,c768f64b-8207-46db-844e-ba664a738442
ba3ab1e1-6a0a-45ba-aa49-bfd75bc2513e,T5 EVO,1,c768f64b-8207-46db-844e-ba664a738442
9225c8a2-ad96-4404-9af4-aab0c5cf978c,Thunder,1,c768f64b-8207-46db-844e-ba664a738442
6a442647-05e3-498f-921e-7c726125594c,Xinghai S7,1,c768f64b-8207-46db-844e-ba664a738442
79e0f9f4-615c-4f2d-95f1-a449bc01af44,Yacht,1,c768f64b-8207-46db-844e-ba664a738442
28d46011-1b4a-4b77-8158-c03833b7ec0d,Mars 7,1,62634b3a-9acb-4241-98c7-19f9b3a0ea8c
4914c16d-da3c-4375-b154-fa14503e7528,Mars 9,1,62634b3a-9acb-4241-98c7-19f9b3a0ea8c
ef6bf733-90cd-4e82-9044-bf7aa418929c,Midi,1,62634b3a-9acb-4241-98c7-19f9b3a0ea8c
97447d00-6c69-4926-b1ba-4c75e7b4b63b,Sauvana,1,62634b3a-9acb-4241-98c7-19f9b3a0ea8c
0114a741-f7a3-44ba-b568-2ecad11bb74d,Tunland,1,62634b3a-9acb-4241-98c7-19f9b3a0ea8c
9c6c95fc-53e0-4368-b825-18eb534cb574,Tunland G7,1,62634b3a-9acb-4241-98c7-19f9b3a0ea8c
614f764a-342e-409b-979b-a051b6c10f9e,Tunland G9,1,62634b3a-9acb-4241-98c7-19f9b3a0ea8c
db99177f-3f9a-4804-9db4-4ff9969758f4,Tunland V7,1,62634b3a-9acb-4241-98c7-19f9b3a0ea8c
b2d420de-0e75-4de7-97ea-7f4be73f7f3e,Tunland V9,1,62634b3a-9acb-4241-98c7-19f9b3a0ea8c
2ce3650c-ab53-4d1a-bf60-f054db911b7e,Series 15,1,d64d11ca-8b96-43f1-8019-e4341bd0b897
cd92e32e-5946-4a90-b909-5adf935a7db9,125p,1,71aa1976-34ca-47c6-934f-18bc85937584
fbe94d0a-340e-467b-b765-057af891ab3e,126p,1,71aa1976-34ca-47c6-934f-18bc85937584
6790722a-6625-4d36-be39-5f45b32202f8,127p,1,71aa1976-34ca-47c6-934f-18bc85937584
ed08d730-54a4-4b29-9917-5a0fd231687f,132p,1,71aa1976-34ca-47c6-934f-18bc85937584
5a6768a2-0753-4ed6-a806-b76a5038807e,Lanos,1,71aa1976-34ca-47c6-934f-18bc85937584
b9088035-1a3c-455e-a2d2-88c921b8e7ef,Polonez,1,71aa1976-34ca-47c6-934f-18bc85937584
2e596ee1-5fe6-43cd-9f93-cb508a9eaf40,Warszawa,1,71aa1976-34ca-47c6-934f-18bc85937584
b8a33ef0-7dec-4948-b76c-f0208cfba320,Tarpan,1,cb93b9d2-4bf4-4500-9530-de1eac7189d8
249c2b3d-f537-4cf9-87a9-031ac36b23db,6500 (Land King),1,2617de1d-81b6-49d4-aff1-ab59acaca25c
abd73627-adc1-4943-8447-2befe69cff37,Empow,1,d6c62057-8f7c-4f41-8b3c-33e12f53cb09
96976e92-141f-4e4b-a6e4-e5bc0fd1d5f3,GN8,1,d6c62057-8f7c-4f41-8b3c-33e12f53cb09
6ba02546-f47f-485e-a2a7-3f8b7d5e0ae5,GS3,1,d6c62057-8f7c-4f41-8b3c-33e12f53cb09
070f2688-8cec-4568-8a2f-83eb3794daaa,GS4,1,d6c62057-8f7c-4f41-8b3c-33e12f53cb09
dd9508c3-b3b0-4665-a459-dd3991a69e06,GS5,1,d6c62057-8f7c-4f41-8b3c-33e12f53cb09
02cfcf34-d26c-44a7-9389-6b0da4c1d1a7,GS8,1,d6c62057-8f7c-4f41-8b3c-33e12f53cb09
3e340290-c3ae-4795-a3f5-98334980f538,iA5,1,d6c62057-8f7c-4f41-8b3c-33e12f53cb09
f388ee79-c9fe-4144-88ab-d10a61fbd06b,M8,1,d6c62057-8f7c-4f41-8b3c-33e12f53cb09
e07798a4-5d1d-436a-b8fa-57a38f2fe8dd,12 ЗИМ,1,201fa3c4-519d-4a7f-833a-60534cb730f7
fbe2f94c-97a4-4607-a7f9-ae572b519bbc,13 «Чайка»,1,201fa3c4-519d-4a7f-833a-60534cb730f7
c9847708-964e-4b74-9a26-baca26122a56,14 «Чайка»,1,201fa3c4-519d-4a7f-833a-60534cb730f7
73564f6a-6694-4f7b-8e11-13ad40f7f82d,18,1,201fa3c4-519d-4a7f-833a-60534cb730f7
f7d7ff53-3d9d-4f26-abf0-0aa90c122a65,21 «Волга»,1,201fa3c4-519d-4a7f-833a-60534cb730f7
fdfd06a8-5fe5-4b38-bbb2-ad2c0d503544,22 «Волга»,1,201fa3c4-519d-4a7f-833a-60534cb730f7
491ead32-8484-4c2c-8b1d-31e108c00db8,2308 «Атаман»,1,201fa3c4-519d-4a7f-833a-60534cb730f7
3d0953cd-ada6-4b39-b70d-22b891f0ef9b,2330 «Тигр»,1,201fa3c4-519d-4a7f-833a-60534cb730f7
a143d2df-e4bb-4d0e-acfc-0c9600337924,24 «Волга»,1,201fa3c4-519d-4a7f-833a-60534cb730f7
52014345-5be8-494b-a3c0-c3986a9d7067,25,1,201fa3c4-519d-4a7f-833a-60534cb730f7
b250ddc8-b985-4d9d-8bfa-27ae16946a22,3102 «Волга»,1,201fa3c4-519d-4a7f-833a-60534cb730f7
531d2339-be4d-4d12-b4c4-1f568de808d3,31022 «Волга»,1,201fa3c4-519d-4a7f-833a-60534cb730f7
fe2e1cbd-fd8b-4cdb-9a91-8f2422a857b4,310221 «Волга»,1,201fa3c4-519d-4a7f-833a-60534cb730f7
83af179e-c2e5-42e6-b179-99eb4b4fab9b,31029 «Волга»,1,201fa3c4-519d-4a7f-833a-60534cb730f7
3bbeff41-2a8b-4ecc-aa64-3f554dd6adc3,3103 «Волга»,1,201fa3c4-519d-4a7f-833a-60534cb730f7
ef86c012-e42f-48b9-8b0b-4b9c2c588743,3105 «Волга»,1,201fa3c4-519d-4a7f-833a-60534cb730f7
8f36f80b-4b57-4029-9b6d-2c25cf0166d1,3110 «Волга»,1,201fa3c4-519d-4a7f-833a-60534cb730f7
29973cc7-bc4f-45ba-a99a-be03ff688260,31105 «Волга»,1,201fa3c4-519d-4a7f-833a-60534cb730f7
4267a588-8722-49b1-b757-efd615d53283,3111 «Волга»,1,201fa3c4-519d-4a7f-833a-60534cb730f7
9c8286c7-58a7-49ca-bfc4-01201daa5ccf,46,1,201fa3c4-519d-4a7f-833a-60534cb730f7
58da858c-39f0-47f7-b062-f151078d8fa3,61,1,201fa3c4-519d-4a7f-833a-60534cb730f7
2e2a1fbe-a945-46c6-888d-33494311426e,64,1,201fa3c4-519d-4a7f-833a-60534cb730f7
3752546c-b742-4dc1-9b6d-526bfe4046c4,ГАЗ 67,1,201fa3c4-519d-4a7f-833a-60534cb730f7
aa3c5cfa-c687-4d8d-b52f-229cc3cde69e,69,1,201fa3c4-519d-4a7f-833a-60534cb730f7
8d981f13-b368-4027-96a7-5e356063b00c,А,1,201fa3c4-519d-4a7f-833a-60534cb730f7
11f564ac-92d8-4b62-b885-c6698574bb76,М1,1,201fa3c4-519d-4a7f-833a-60534cb730f7
76a98c9b-bae4-4a0a-8f5e-9f6f07446518,М-20 «Победа»,1,201fa3c4-519d-4a7f-833a-60534cb730f7
9595fa08-fa47-41d5-9c7c-12294a2a12da,М-72,1,201fa3c4-519d-4a7f-833a-60534cb730f7
00f2b223-6927-487f-b354-3bc1dfb4ce8c,Volga Siber,1,201fa3c4-519d-4a7f-833a-60534cb730f7
b5986b3f-6dd2-4351-b61d-48bf26ca7287,Atlas,1,4a358b56-ee14-4a12-a2b7-dddd7d9ecf63
0e47e239-5fdd-49a3-9bc3-fa7cff040397,Atlas Pro,1,4a358b56-ee14-4a12-a2b7-dddd7d9ecf63
05f89732-1873-4112-9fae-5b58fd822fd7,Azkarra,1,4a358b56-ee14-4a12-a2b7-dddd7d9ecf63
99bb6326-770d-47b9-8b55-f1e813bbe80f,Beauty Leopard,1,4a358b56-ee14-4a12-a2b7-dddd7d9ecf63
8e800228-b330-4fc0-9e7a-16e8c20b4851,Binrui,1,4a358b56-ee14-4a12-a2b7-dddd7d9ecf63
09d13ba0-eb74-4438-af64-823dccb8d5f3,Binrui Cool,1,4a358b56-ee14-4a12-a2b7-dddd7d9ecf63
ed807453-ccf9-46e9-8bc2-68bea8595bef,Binyue,1,4a358b56-ee14-4a12-a2b7-dddd7d9ecf63
